captured_at,game_id,book,market,line,price,open_line,open_price,status,last_seen_at,other_price
2026-09-25T00:54:08+00:00,401858467,DraftKings,total,58.500,-105.000,56.500,-115.000,STATUS_SCHEDULED,2026-09-25T18:25:20+00:00,-115.000
2026-09-25T21:13:04+00:00,401858467,DraftKings,total,57.500,-110.000,56.500,-115.000,STATUS_SCHEDULED,2026-09-25T21:13:04+00:00,-110.000
2026-09-25T23:25:34+00:00,401858467,DraftKings,total,57.500,-105.000,56.500,-115.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-115.000
2026-09-24T12:13:44+00:00,401858468,DraftKings,margin,41.500,-120.000,41.500,-120.000,STATUS_SCHEDULED,2026-09-24T14:20:17+00:00,
2026-09-24T18:17:56+00:00,401858468,DraftKings,margin,43.500,-112.000,41.500,-120.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401858468,DraftKings,margin,43.500,-112.000,41.500,-120.000,STATUS_SCHEDULED,2026-09-25T00:54:08+00:00,-108.000
2026-09-25T07:30:32+00:00,401858468,DraftKings,margin,43.500,-108.000,41.500,-120.000,STATUS_SCHEDULED,2026-09-25T13:15:51+00:00,-112.000
2026-09-25T18:25:20+00:00,401858468,DraftKings,margin,42.500,100.000,41.500,-120.000,STATUS_SCHEDULED,2026-09-25T18:25:20+00:00,-120.000
2026-09-25T21:13:04+00:00,401858468,DraftKings,margin,41.500,-112.000,41.500,-120.000,STATUS_SCHEDULED,2026-09-25T21:13:04+00:00,-108.000
2026-09-23T19:53:36+00:00,401858468,DraftKings,total,55.500,-110.000,55.500,-110.000,STATUS_SCHEDULED,2026-09-23T22:10:00+00:00,
2026-09-24T12:13:44+00:00,401858468,DraftKings,total,56.500,-110.000,55.500,-110.000,STATUS_SCHEDULED,2026-09-24T14:20:17+00:00,
2026-09-24T18:17:56+00:00,401858468,DraftKings,total,55.500,-110.000,55.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401858468,DraftKings,total,55.500,-110.000,55.500,-110.000,STATUS_SCHEDULED,2026-09-25T00:54:08+00:00,-110.000
2026-09-25T07:30:32+00:00,401858468,DraftKings,total,55.500,-118.000,55.500,-110.000,STATUS_SCHEDULED,2026-09-25T07:30:32+00:00,-102.000
2026-09-25T13:15:51+00:00,401858468,DraftKings,total,56.500,-108.000,55.500,-110.000,STATUS_SCHEDULED,2026-09-25T13:15:51+00:00,-112.000
2026-09-25T18:25:20+00:00,401858468,DraftKings,total,57.500,-110.000,55.500,-110.000,STATUS_SCHEDULED,2026-09-25T18:25:20+00:00,-110.000
2026-09-25T21:13:04+00:00,401858468,DraftKings,total,57.500,-108.000,55.500,-110.000,STATUS_SCHEDULED,2026-09-25T21:13:04+00:00,-112.000
2026-09-23T22:10:00+00:00,401858469,DraftKings,margin,-3.000,-110.000,-5.500,-110.000,STATUS_SCHEDULED,2026-09-23T22:10:00+00:00,
2026-09-24T01:15:40+00:00,401858469,DraftKings,margin,-3.000,-105.000,-5.500,-110.000,STATUS_SCHEDULED,2026-09-24T01:15:40+00:00,
2026-09-24T12:13:44+00:00,401858469,DraftKings,margin,-3.000,-108.000,-5.500,-110.000,STATUS_SCHEDULED,2026-09-24T13:26:46+00:00,
2026-09-24T13:50:24+00:00,401858469,DraftKings,margin,-3.000,-110.000,-5.500,-110.000,STATUS_SCHEDULED,2026-09-24T19:14:09+00:00,
2026-09-24T21:09:53+00:00,401858469,DraftKings,margin,-3.000,-108.000,-5.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401858469,DraftKings,margin,-3.000,-108.000,-5.500,-110.000,STATUS_SCHEDULED,2026-09-25T00:54:08+00:00,-112.000
2026-09-25T07:30:32+00:00,401858469,DraftKings,margin,-3.000,-110.000,-5.500,-110.000,STATUS_SCHEDULED,2026-09-25T18:25:20+00:00,-110.000
2026-09-25T21:13:04+00:00,401858469,DraftKings,margin,-3.000,-105.000,-5.500,-110.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-115.000
2026-09-26T13:24:25+00:00,401858469,DraftKings,margin,-3.500,-115.000,-5.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-105.000
2026-09-24T12:13:44+00:00,401858469,DraftKings,total,62.500,-108.000,58.500,-108.000,STATUS_SCHEDULED,2026-09-24T21:46:26+00:00,
2026-09-24T22:45:28+00:00,401858469,DraftKings,total,61.500,-110.000,58.500,-108.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401858469,DraftKings,total,61.500,-110.000,58.500,-108.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-110.000
2026-09-26T13:24:25+00:00,401858469,DraftKings,total,61.500,-112.000,58.500,-108.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-108.000
2026-09-23T22:10:00+00:00,401858470,DraftKings,margin,10.000,-108.000,9.500,-110.000,STATUS_SCHEDULED,2026-09-23T22:10:00+00:00,
2026-09-24T12:13:44+00:00,401858470,DraftKings,margin,10.000,-105.000,9.500,-110.000,STATUS_SCHEDULED,2026-09-24T13:26:46+00:00,
2026-09-24T13:50:24+00:00,401858470,DraftKings,margin,10.000,-112.000,9.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401858470,DraftKings,margin,10.000,-112.000,9.500,-110.000,STATUS_SCHEDULED,2026-09-25T18:25:20+00:00,-108.000
2026-09-25T21:13:04+00:00,401858470,DraftKings,margin,10.500,-108.000,9.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-112.000
2026-09-22T17:45:06+00:00,401858470,DraftKings,total,46.500,-108.000,44.500,-110.000,STATUS_SCHEDULED,2026-09-22T17:45:06+00:00,
2026-09-24T12:13:44+00:00,401858470,DraftKings,total,45.500,-112.000,44.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401858470,DraftKings,total,45.500,-112.000,44.500,-110.000,STATUS_SCHEDULED,2026-09-26T13:37:37+00:00,-108.000
2026-09-26T13:52:44+00:00,401858470,DraftKings,total,46.500,-105.000,44.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-115.000
2026-09-26T13:24:26+00:00,401858473,DraftKings,margin,-14.000,-110.000,-14.000,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-110.000
2026-09-26T13:24:26+00:00,401858473,DraftKings,total,44.500,-110.000,44.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-110.000
2026-09-26T13:24:26+00:00,401858474,DraftKings,margin,-7.500,-115.000,-8.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-105.000
2026-09-26T13:24:26+00:00,401858474,DraftKings,total,42.500,-110.000,44.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-110.000
2026-09-25T00:54:08+00:00,401858476,DraftKings,margin,-7.000,-110.000,-7.000,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-110.000
2026-09-25T00:54:08+00:00,401858476,DraftKings,total,48.500,-110.000,48.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-110.000
2026-09-26T13:24:26+00:00,401858478,DraftKings,margin,10.000,-110.000,10.000,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-110.000
2026-09-26T13:24:26+00:00,401858478,DraftKings,total,57.500,-110.000,57.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-110.000
2026-09-24T12:13:44+00:00,401860891,DraftKings,margin,13.500,-115.000,13.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401860891,DraftKings,margin,13.500,-110.000,13.500,-110.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-110.000
2026-09-26T13:24:25+00:00,401860891,DraftKings,margin,13.500,-105.000,13.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-115.000
2026-09-24T12:13:44+00:00,401860891,DraftKings,total,44.500,-105.000,43.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401860891,DraftKings,total,44.500,-105.000,43.500,-110.000,STATUS_SCHEDULED,2026-09-26T13:37:37+00:00,-115.000
2026-09-26T13:52:44+00:00,401860891,DraftKings,total,43.500,-115.000,43.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-105.000
2026-09-24T12:13:44+00:00,401860892,DraftKings,margin,29.500,-110.000,29.500,-110.000,STATUS_SCHEDULED,2026-09-24T14:20:17+00:00,
2026-09-24T18:17:56+00:00,401860892,DraftKings,margin,30.500,-115.000,29.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401860892,DraftKings,margin,30.500,-115.000,29.500,-110.000,STATUS_SCHEDULED,2026-09-25T13:15:51+00:00,-105.000
2026-09-25T18:25:20+00:00,401860892,DraftKings,margin,30.500,-108.000,29.500,-110.000,STATUS_SCHEDULED,2026-09-25T21:13:04+00:00,-112.000
2026-09-25T23:25:34+00:00,401860892,DraftKings,margin,30.500,-115.000,29.500,-110.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-105.000
2026-09-26T13:24:25+00:00,401860892,DraftKings,margin,30.500,-118.000,29.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-102.000
2026-09-24T12:13:44+00:00,401860892,DraftKings,total,63.500,-110.000,63.500,-110.000,STATUS_SCHEDULED,2026-09-24T14:20:17+00:00,
2026-09-24T18:17:56+00:00,401860892,DraftKings,total,65.500,-105.000,63.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401860892,DraftKings,total,65.500,-105.000,63.500,-110.000,STATUS_SCHEDULED,2026-09-25T07:30:32+00:00,-115.000
2026-09-25T13:15:51+00:00,401860892,DraftKings,total,64.500,100.000,63.500,-110.000,STATUS_SCHEDULED,2026-09-25T13:15:51+00:00,-115.000
2026-09-25T18:25:20+00:00,401860892,DraftKings,total,64.500,-105.000,63.500,-110.000,STATUS_SCHEDULED,2026-09-25T21:13:04+00:00,-115.000
2026-09-25T23:25:34+00:00,401860892,DraftKings,total,64.500,-115.000,63.500,-110.000,STATUS_SCHEDULED,2026-09-26T13:37:37+00:00,-105.000
2026-09-26T13:52:44+00:00,401860892,DraftKings,total,65.500,-105.000,63.500,-110.000,STATUS_SCHEDULED,2026-09-26T13:52:44+00:00,-115.000
2026-09-26T14:07:41+00:00,401860892,DraftKings,total,65.500,-112.000,63.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-108.000
2026-09-23T19:53:37+00:00,401860893,DraftKings,margin,3.000,-110.000,-1.500,-110.000,STATUS_SCHEDULED,2026-09-24T01:15:40+00:00,
2026-09-24T12:13:44+00:00,401860893,DraftKings,margin,3.000,-108.000,-1.500,-110.000,STATUS_SCHEDULED,2026-09-24T13:26:46+00:00,
2026-09-24T13:50:24+00:00,401860893,DraftKings,margin,3.000,-110.000,-1.500,-110.000,STATUS_SCHEDULED,2026-09-24T14:20:17+00:00,
2026-09-24T18:17:56+00:00,401860893,DraftKings,margin,3.000,-105.000,-1.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401860893,DraftKings,margin,3.000,-105.000,-1.500,-110.000,STATUS_SCHEDULED,2026-09-25T18:25:20+00:00,-115.000
2026-09-25T21:13:04+00:00,401860893,DraftKings,margin,3.000,-108.000,-1.500,-110.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-112.000
2026-09-26T13:24:25+00:00,401860893,DraftKings,margin,3.000,-102.000,-1.500,-110.000,STATUS_SCHEDULED,2026-09-26T13:52:44+00:00,-118.000
2026-09-26T14:07:41+00:00,401860893,DraftKings,margin,2.500,-118.000,-1.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-102.000
2026-09-23T19:53:37+00:00,401860893,DraftKings,total,52.500,-105.000,48.500,-110.000,STATUS_SCHEDULED,2026-09-23T20:04:04+00:00,
2026-09-24T12:13:44+00:00,401860893,DraftKings,total,51.500,-115.000,48.500,-110.000,STATUS_SCHEDULED,2026-09-24T14:20:17+00:00,
2026-09-24T18:17:56+00:00,401860893,DraftKings,total,51.500,-112.000,48.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401860893,DraftKings,total,51.500,-112.000,48.500,-110.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-108.000
2026-09-26T13:24:25+00:00,401860893,DraftKings,total,50.500,-115.000,48.500,-110.000,STATUS_SCHEDULED,2026-09-26T13:24:25+00:00,-105.000
2026-09-26T13:37:37+00:00,401860893,DraftKings,total,50.500,-105.000,48.500,-110.000,STATUS_SCHEDULED,2026-09-26T13:37:37+00:00,-115.000
2026-09-26T13:52:44+00:00,401860893,DraftKings,total,49.500,-112.000,48.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-108.000
2026-09-23T19:53:37+00:00,401860894,DraftKings,margin,3.000,-112.000,2.500,-110.000,STATUS_SCHEDULED,2026-09-24T01:15:40+00:00,
2026-09-24T12:13:44+00:00,401860894,DraftKings,margin,3.000,-110.000,2.500,-110.000,STATUS_SCHEDULED,2026-09-24T14:20:17+00:00,
2026-09-24T18:17:56+00:00,401860894,DraftKings,margin,3.000,-108.000,2.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401860894,DraftKings,margin,3.000,-108.000,2.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-112.000
2026-09-22T17:45:06+00:00,401860894,DraftKings,total,48.500,-105.000,52.500,-110.000,STATUS_SCHEDULED,2026-09-22T17:45:06+00:00,
2026-09-23T19:53:37+00:00,401860894,DraftKings,total,47.500,-115.000,52.500,-110.000,STATUS_SCHEDULED,2026-09-23T22:10:00+00:00,
2026-09-24T01:15:40+00:00,401860894,DraftKings,total,47.500,-108.000,52.500,-110.000,STATUS_SCHEDULED,2026-09-24T01:15:40+00:00,
2026-09-24T12:13:44+00:00,401860894,DraftKings,total,47.500,-102.000,52.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401860894,DraftKings,total,47.500,-102.000,52.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-118.000
2026-09-24T12:13:44+00:00,401860895,DraftKings,margin,-10.500,-112.000,-12.500,-110.000,STATUS_SCHEDULED,2026-09-24T14:20:17+00:00,
2026-09-24T18:17:56+00:00,401860895,DraftKings,margin,-10.500,-108.000,-12.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401860895,DraftKings,margin,-10.500,-108.000,-12.500,-110.000,STATUS_SCHEDULED,2026-09-25T07:30:32+00:00,-112.000
2026-09-25T13:15:51+00:00,401860895,DraftKings,margin,-10.500,-105.000,-12.500,-110.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-115.000
2026-09-26T13:24:25+00:00,401860895,DraftKings,margin,-11.500,-112.000,-12.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-108.000
2026-09-24T12:13:44+00:00,401860895,DraftKings,total,55.500,-108.000,55.500,-110.000,STATUS_SCHEDULED,2026-09-24T14:20:17+00:00,
2026-09-24T18:17:56+00:00,401860895,DraftKings,total,56.500,-108.000,55.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401860895,DraftKings,total,56.500,-108.000,55.500,-110.000,STATUS_SCHEDULED,2026-09-25T00:54:08+00:00,-112.000
2026-09-25T07:30:32+00:00,401860895,DraftKings,total,55.500,-115.000,55.500,-110.000,STATUS_SCHEDULED,2026-09-25T13:15:51+00:00,-105.000
2026-09-25T18:25:20+00:00,401860895,DraftKings,total,56.500,-105.000,55.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-115.000
2026-09-24T12:13:44+00:00,401860896,DraftKings,margin,13.500,-108.000,11.500,-110.000,STATUS_SCHEDULED,2026-09-24T19:14:09+00:00,
2026-09-24T21:09:53+00:00,401860896,DraftKings,margin,13.500,-112.000,11.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401860896,DraftKings,margin,13.500,-112.000,11.500,-110.000,STATUS_SCHEDULED,2026-09-25T07:30:32+00:00,-108.000
2026-09-25T13:15:51+00:00,401860896,DraftKings,margin,14.000,-112.000,11.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:07:41+00:00,-108.000
2026-09-26T14:22:36+00:00,401860896,DraftKings,margin,14.500,-105.000,11.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-115.000
2026-09-24T12:13:44+00:00,401860896,DraftKings,total,58.500,-110.000,57.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401860896,DraftKings,total,58.500,-110.000,57.500,-110.000,STATUS_SCHEDULED,2026-09-25T00:54:08+00:00,-110.000
2026-09-25T07:30:32+00:00,401860896,DraftKings,total,58.500,-105.000,57.500,-110.000,STATUS_SCHEDULED,2026-09-25T07:30:32+00:00,-115.000
2026-09-25T13:15:51+00:00,401860896,DraftKings,total,56.500,-115.000,57.500,-110.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-105.000
2026-09-26T13:24:25+00:00,401860896,DraftKings,total,57.500,-108.000,57.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-112.000
2026-09-23T19:53:37+00:00,401860897,DraftKings,margin,-7.000,-108.000,-7.500,-108.000,STATUS_SCHEDULED,2026-09-23T20:04:04+00:00,
2026-09-24T12:13:44+00:00,401860897,DraftKings,margin,-7.000,-105.000,-7.500,-108.000,STATUS_SCHEDULED,2026-09-24T14:20:17+00:00,
2026-09-24T18:17:56+00:00,401860897,DraftKings,margin,-7.000,-108.000,-7.500,-108.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401860897,DraftKings,margin,-7.000,-108.000,-7.500,-108.000,STATUS_SCHEDULED,2026-09-25T13:15:51+00:00,-112.000
2026-09-25T18:25:20+00:00,401860897,DraftKings,margin,-7.500,-118.000,-7.500,-108.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-102.000
2026-09-22T17:45:06+00:00,401860897,DraftKings,total,49.500,-112.000,47.500,-112.000,STATUS_SCHEDULED,2026-09-22T17:45:06+00:00,
2026-09-24T12:13:44+00:00,401860897,DraftKings,total,50.500,-108.000,47.500,-112.000,STATUS_SCHEDULED,2026-09-24T14:20:17+00:00,
2026-09-24T18:17:56+00:00,401860897,DraftKings,total,49.500,-110.000,47.500,-112.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401860897,DraftKings,total,49.500,-110.000,47.500,-112.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-110.000
2026-09-26T13:24:25+00:00,401860897,DraftKings,total,50.500,-108.000,47.500,-112.000,STATUS_SCHEDULED,2026-09-26T13:24:25+00:00,-112.000
2026-09-26T13:37:37+00:00,401860897,DraftKings,total,50.500,-112.000,47.500,-112.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-108.000
2026-09-23T02:42:24+00:00,401861970,DraftKings,margin,3.500,-110.000,3.000,-110.000,STATUS_SCHEDULED,2026-09-23T02:42:24+00:00,
2026-09-24T12:13:44+00:00,401861970,DraftKings,margin,3.500,-108.000,3.000,-110.000,STATUS_SCHEDULED,2026-09-24T14:20:17+00:00,
2026-09-24T18:17:56+00:00,401861970,DraftKings,margin,3.500,-110.000,3.000,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401861970,DraftKings,margin,3.500,-110.000,3.000,-110.000,STATUS_SCHEDULED,2026-09-25T18:25:20+00:00,-110.000
2026-09-25T21:13:04+00:00,401861970,DraftKings,margin,3.500,-102.000,3.000,-110.000,STATUS_SCHEDULED,2026-09-26T13:52:44+00:00,-118.000
2026-09-26T14:07:41+00:00,401861970,DraftKings,margin,3.000,-112.000,3.000,-110.000,STATUS_SCHEDULED,2026-09-26T14:07:41+00:00,-108.000
2026-09-26T14:22:36+00:00,401861970,DraftKings,margin,3.000,-108.000,3.000,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-112.000
2026-09-24T12:13:44+00:00,401861970,DraftKings,total,51.500,-110.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401861970,DraftKings,total,51.500,-115.000,50.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-105.000
2026-09-23T19:53:36+00:00,401862778,DraftKings,margin,-7.000,-110.000,-11.500,-110.000,STATUS_SCHEDULED,2026-09-24T01:15:40+00:00,
2026-09-24T12:13:44+00:00,401862778,DraftKings,margin,-7.000,-115.000,-11.500,-110.000,STATUS_SCHEDULED,2026-09-24T19:14:09+00:00,
2026-09-24T21:09:53+00:00,401862778,DraftKings,margin,-6.500,-110.000,-11.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401862778,DraftKings,margin,-6.500,-110.000,-11.500,-110.000,STATUS_SCHEDULED,2026-09-25T21:13:04+00:00,-110.000
2026-09-24T12:13:44+00:00,401862778,DraftKings,total,51.500,-108.000,53.500,-115.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401862778,DraftKings,total,51.500,-108.000,53.500,-115.000,STATUS_SCHEDULED,2026-09-25T18:25:20+00:00,-112.000
2026-09-25T21:13:04+00:00,401862778,DraftKings,total,50.500,-118.000,53.500,-115.000,STATUS_SCHEDULED,2026-09-25T21:13:04+00:00,-102.000
2026-09-22T17:45:06+00:00,401862779,DraftKings,margin,-3.000,-108.000,-3.000,-110.000,STATUS_SCHEDULED,2026-09-22T17:45:06+00:00,
2026-09-24T12:13:44+00:00,401862779,DraftKings,margin,-3.000,-110.000,-3.000,-110.000,STATUS_SCHEDULED,2026-09-24T14:20:17+00:00,
2026-09-24T18:17:56+00:00,401862779,DraftKings,margin,-3.000,-108.000,-3.000,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401862779,DraftKings,margin,-3.000,-108.000,-3.000,-110.000,STATUS_SCHEDULED,2026-09-25T00:54:08+00:00,-112.000
2026-09-25T07:30:32+00:00,401862779,DraftKings,margin,-3.000,-105.000,-3.000,-110.000,STATUS_SCHEDULED,2026-09-25T13:15:51+00:00,-115.000
2026-09-25T18:25:20+00:00,401862779,DraftKings,margin,-3.500,-105.000,-3.000,-110.000,STATUS_SCHEDULED,2026-09-25T18:25:20+00:00,-115.000
2026-09-23T18:31:11+00:00,401862779,DraftKings,total,48.500,-105.000,49.500,-110.000,STATUS_SCHEDULED,2026-09-23T18:31:11+00:00,
2026-09-24T12:13:44+00:00,401862779,DraftKings,total,47.500,-118.000,49.500,-110.000,STATUS_SCHEDULED,2026-09-24T14:20:17+00:00,
2026-09-24T18:17:56+00:00,401862779,DraftKings,total,48.500,-105.000,49.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401862779,DraftKings,total,48.500,-105.000,49.500,-110.000,STATUS_SCHEDULED,2026-09-25T07:30:32+00:00,-115.000
2026-09-25T13:15:51+00:00,401862779,DraftKings,total,47.500,-118.000,49.500,-110.000,STATUS_SCHEDULED,2026-09-25T13:15:51+00:00,-102.000
2026-09-25T18:25:20+00:00,401862779,DraftKings,total,48.500,-115.000,49.500,-110.000,STATUS_SCHEDULED,2026-09-25T18:25:20+00:00,-105.000
2026-09-23T02:42:24+00:00,401862780,DraftKings,margin,-10.000,-108.000,-14.500,-110.000,STATUS_SCHEDULED,2026-09-23T02:42:24+00:00,
2026-09-24T12:13:44+00:00,401862780,DraftKings,margin,-10.000,-110.000,-14.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401862780,DraftKings,margin,-10.000,-110.000,-14.500,-110.000,STATUS_SCHEDULED,2026-09-25T13:15:51+00:00,-110.000
2026-09-25T18:25:20+00:00,401862780,DraftKings,margin,-10.000,-108.000,-14.500,-110.000,STATUS_SCHEDULED,2026-09-25T18:25:20+00:00,-112.000
2026-09-25T21:13:04+00:00,401862780,DraftKings,margin,-10.000,-112.000,-14.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-108.000
2026-09-24T12:13:44+00:00,401862780,DraftKings,total,48.500,-112.000,52.500,-102.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401862780,DraftKings,total,48.500,-112.000,52.500,-102.000,STATUS_SCHEDULED,2026-09-25T18:25:20+00:00,-108.000
2026-09-25T21:13:04+00:00,401862780,DraftKings,total,49.500,-105.000,52.500,-102.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-115.000
2026-09-24T12:13:44+00:00,401862781,DraftKings,margin,34.500,-110.000,34.500,-110.000,STATUS_SCHEDULED,2026-09-24T14:20:17+00:00,
2026-09-24T18:17:56+00:00,401862781,DraftKings,margin,35.500,-118.000,34.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401862781,DraftKings,margin,35.500,-118.000,34.500,-110.000,STATUS_SCHEDULED,2026-09-25T13:15:51+00:00,-102.000
2026-09-25T18:25:20+00:00,401862781,DraftKings,margin,36.500,-112.000,34.500,-110.000,STATUS_SCHEDULED,2026-09-26T13:37:37+00:00,-108.000
2026-09-26T13:52:44+00:00,401862781,DraftKings,margin,37.500,-115.000,34.500,-110.000,STATUS_SCHEDULED,2026-09-26T13:52:44+00:00,-105.000
2026-09-26T14:07:41+00:00,401862781,DraftKings,margin,37.500,-110.000,34.500,-110.000,STATUS_SCHEDULED,2026-09-26T14:28:46+00:00,-110.000
2026-09-24T12:13:44+00:00,401862781,DraftKings,total,54.500,-110.000,54.500,-110.000,STATUS_SCHEDULED,2026-09-24T14:20:17+00:00,
2026-09-24T18:17:56+00:00,401862781,DraftKings,total,56.500,-110.000,54.500,-110.000,STATUS_SCHEDULED,2026-09-24T22:45:28+00:00,
2026-09-25T00:54:08+00:00,401862781,DraftKings,total,56.500,-110.000,54.500,-110.000,STATUS_SCHEDULED,2026-09-25T13:15:51+00:00,-110.000
2026-09-25T18:25:20+00:00,401862781,DraftKings,total,55.500,-115.000,54.500,-110.000,STATUS_SCHEDULED,2026-09-25T21:13:04+00:00,-105.000
2026-09-25T23:25:34+00:00,401862781,DraftKings,total,56.500,-108.000,54.500,-110.000,STATUS_SCHEDULED,2026-09-26T03:35:33+00:00,-112.000
2026-09-26T13:24:25+00:00,401862781,DraftKings,total,56.500,-112.000,54.500,-110.000,STATUS_SCHEDULED,2026-09-26T13:37:37+00:00,-108.000
2026-09-26T13:52:44+00:00,401862781,DraftKings,total,56.500,-118.000,54.500,-110.000,STATUS_SCHEDULED,2026-09-26T13:52:44+00:00,-102.000
